testpattern.bmp
0.38278588826964716,-0.4827840525331958,0.1368170096480994
0.9978232482692447,-0.06121151656513647,0.02453396529731642
-0.026742237657623888,-0.7156663324437444,-0.6979301923054935
0.06027949849224914,0.6957548784207812,-0.7157454374393224
OBJ
0.5749248172086654,-0.18804400240170607,-0.019854287137085418
0.5721052834191421,-0.19030415837678633,-0.02002527931351887
0.564039339693616,-0.19100455498255753,-0.02033710581004536
0.5752054059160717,-0.18909526615063296,-0.02066497908365956
0.5703363636468277,-0.19127474389790328,-0.019424427018194367
0.5715855061672604,-0.191808448233791,-0.02034375670343927
0.565441763092375,-0.19365670932660942,-0.019444055593356175
0.5677162888814974,-0.19352585359513336,-0.01933111161929014
0.563754933436312,-0.19491101112956932,-0.020106727862863466
0.5698504370980275,-0.1936277196067494,-0.01995835139430541
0.5654475449385963,-0.195194402177562,-0.02012334031099571
0.5675149945703848,-0.1952254248183183,-0.0200705155422676
0.5735825715463725,-0.1895581514307742,-0.020433187975081354
0.5725094715864483,-0.19093171841110607,-0.020551405542902086
0.5633757519111252,-0.19798677858473018,-0.021164821996681057
0.5680127544210263,-0.19655082686214714,-0.020826836142264268
0.5654075781580936,-0.198176216580886,-0.021350844802954905
0.5689149700127168,-0.19720670093588782,-0.023021821397715414
0.5806209994852175,-0.18964708178943307,-0.02676336077526682
0.5841545962603979,-0.18932914502028875,-0.027913336357076185
0.5712917028789479,-0.195055219635006,-0.025760116118827642
0.5718357040401537,-0.19506622557990894,-0.025631884143837453
0.5806559215914854,-0.18937156000268507,-0.028207103779508184
0.5827468675682119,-0.18952466557233183,-0.02832665966045886
0.5842562595178733,-0.19224910335797912,-0.028228354018859633
0.5748808103911622,-0.19378230743913943,-0.027469043976480166
0.5713247068411125,-0.1944336503292017,-0.027132425265377583
0.5728183688706348,-0.19447453484872884,-0.02710214292966371
0.5769783714037656,-0.19294405888332955,-0.02919047170071957
0.578657443653984,-0.1913238098799222,-0.029179812896918463
0.5803501083928366,-0.19080686718736423,-0.029511033354805025
0.5830635510147928,-0.1909737534799034,-0.029383435998378952
0.5679724079964609,-0.1912629124015692,-0.018821979182383673
0.5750745389946033,-0.19405126636356496,-0.028637315782966508
0.5850856893164362,-0.19316496103161482,-0.029177836514660795
0.5729664396220714,-0.19420130779116046,-0.02883602533388845
0.5789645432602647,-0.19204966842466475,-0.03092490628136678
0.5804562230665816,-0.19181675887406824,-0.03110726555446523
0.5894165589418253,-0.19476870088027026,-0.030557709929075347
0.5721748983834566,-0.19195146917544528,-0.03171025708406391
0.5827340396929235,-0.19286962543934663,-0.031526975123876796
0.5780310150339241,-0.19299987049042222,-0.03252483522439921
0.5730102833843458,-0.19328415207482214,-0.031785989311761915
0.5752788639212295,-0.1936607728733869,-0.031735359193997996
0.5803554029777876,-0.1933776227083317,-0.03223247078358647
0.5857411735013607,-0.19372590140664475,-0.03154041584493517
0.5863844115024264,-0.1946500166063217,-0.032758334099236036
